run,model,dataset,r2_score,rmse,time,memory
7,ASML-REG-best,white_wine,0.2133820332597678,0.789608216100948,35.25207161903381,3.734375
8,ASML-REG-best,white_wine,0.14507774247725824,0.8231766441151984,38.67936301231384,11.9921875
9,ASML-REG-best,white_wine,0.28672467402696755,0.7518969588404801,40.09972357749939,1.7109375
1,ASML-REG,FriedmanGra,0.8343000138022434,2.027708595642001,3300.686518907547,434.5
10,ASML-REG,FriedmanGra,0.8442611998439308,1.9658153336145427,2923.3418929576874,430.8125
2,ASML-REG,FriedmanGra,0.8424238762922893,1.9773771555437525,4004.47852063179,771.9296875
3,ASML-REG,FriedmanGra,0.8442611998439308,1.9658153336145427,3486.2608213424683,433.33203125
4,ASML-REG,FriedmanGra,0.8374570281074336,2.0082991482351584,3333.535962343216,796.46875
5,ASML-REG,FriedmanGra,0.8424238762922893,1.9773771555437525,3523.6827878952026,743.48046875
6,ASML-REG,FriedmanGra,0.844009259028851,1.9674047544199984,3306.0599858760834,721.12109375
7,ASML-REG,FriedmanGra,0.8409036746315274,1.9868925461670168,3224.557449579239,511.1484375
8,ASML-REG,FriedmanGra,0.8442611998439308,1.9658153336145427,3110.6325068473816,436.640625
9,ASML-REG,FriedmanGra,0.8396064524604252,1.9949763546814963,2889.367756128311,424.97265625
1,ASML-REG,FriedmanGsg,0.8358322013063824,2.0173252206908634,4178.96613907814,521.2109375
10,ASML-REG,FriedmanGsg,0.8407209218622547,1.9870614478949333,2879.0907711982727,650.58984375
2,ASML-REG,FriedmanGsg,0.8441637702265755,1.9654687674277393,3770.526540994644,733.79296875
3,ASML-REG,FriedmanGsg,0.8385786444430574,2.00037964051645,3472.209807395935,821.46484375
4,ASML-REG,FriedmanGsg,0.8358322013063824,2.0173252206908634,3447.7494266033173,541.08203125
5,ASML-REG,FriedmanGsg,0.8430971990981595,1.9721833086555869,3158.114541530609,537.48046875
6,ASML-REG,FriedmanGsg,0.8441637702265755,1.9654687674277393,3538.9113578796387,745.9296875
7,ASML-REG,FriedmanGsg,0.8390219575176168,1.9976309207567478,3408.6534371376038,518.5234375
8,ASML-REG,FriedmanGsg,0.8440266608117808,1.966333216676336,4450.55509352684,562.15234375
9,ASML-REG,FriedmanGsg,0.8390219575176168,1.9976309207567478,3304.9135620594025,538.24609375
1,ASML-REG,FriedmanLea,0.8395424969558354,2.1652104333293107,5651.707800388336,971.37890625
10,ASML-REG,FriedmanLea,0.8499577450804872,2.0937599462633543,3057.9078335762024,781.8828125
2,ASML-REG,FriedmanLea,0.8428328068755365,2.142895756593771,3555.0950829982758,799.71875
3,ASML-REG,FriedmanLea,0.8349344742681274,2.1960806535322894,3872.710426568985,613.984375
4,ASML-REG,FriedmanLea,0.8411289334674134,2.154480173284702,3139.4950299263,828.4140625
5,ASML-REG,FriedmanLea,0.8411289334674134,2.154480173284702,3251.9744226932526,815.828125
6,ASML-REG,FriedmanLea,0.837336236909689,2.180045228653892,3651.727703809738,938.3125
7,ASML-REG,FriedmanLea,0.8337033746075289,2.2042548977532164,2908.989844083786,459.2109375
8,ASML-REG,FriedmanLea,0.8417940272666723,2.149965712975846,3031.17125415802,768.6640625
9,ASML-REG,FriedmanLea,0.8428328068755365,2.142895756593771,2947.745428800583,789.84765625
1,ASML-REG,House8L,0.5304781831759562,36220.81497151808,535.6470193862915,284.57421875
10,ASML-REG,House8L,0.538758211349615,35900.016902419375,520.4070920944214,178.37109375
2,ASML-REG,House8L,0.538758211349615,35900.016902419375,502.991525888443,176.78515625
3,ASML-REG,House8L,0.5304781831759562,36220.81497151808,533.600884437561,281.16015625
4,ASML-REG,House8L,0.5304781831759562,36220.81497151808,541.3812673091888,274.5078125
5,ASML-REG,House8L,0.5311048400971194,36196.63547417338,533.650820016861,244.34375
6,ASML-REG,House8L,0.5304781831759562,36220.81497151808,535.016839504242,284.234375
7,ASML-REG,House8L,0.538758211349615,35900.016902419375,507.02682161331177,179.109375
8,ASML-REG,House8L,0.5311048400971194,36196.63547417338,523.1203320026398,245.8046875
9,ASML-REG,House8L,0.538758211349615,35900.016902419375,514.1023831367493,172.48046875
1,ASML-REG-med,FriedmanGra,0.8424014665951653,1.9775177569456386,4089.7278089523315,778.2421875
10,ASML-REG-med,FriedmanGra,0.8392929582796785,1.9969250246506671,2856.6810507774353,444.4375
2,ASML-REG-med,FriedmanGra,0.8392929582796785,1.9969250246506671,3531.003510951996,426.8828125
3,ASML-REG-med,FriedmanGra,0.8407693720265873,1.9877309959330678,3540.9934628009796,559.234375
4,ASML-REG-med,FriedmanGra,0.8407693720265873,1.9877309959330678,3128.310523748398,560.02734375
5,ASML-REG-med,FriedmanGra,0.843697999657553,1.9693666272518242,3289.474219560623,718.73046875
6,ASML-REG-med,FriedmanGra,0.8342227036202446,2.028181571661394,3539.775850534439,595.55859375
7,ASML-REG-med,FriedmanGra,0.8392929582796785,1.9969250246506671,3110.5191762447357,432.375
8,ASML-REG-med,FriedmanGra,0.8309647581907673,2.0480140686755806,2696.2061624526978,397.765625
9,ASML-REG-med,FriedmanGra,0.8384635949238227,2.0020711749191342,3071.71111369133,530.28125
1,ASML-REG-med,FriedmanGsg,0.8397709521832749,1.9929782385366113,5292.639835119247,878.64453125
10,ASML-REG-med,FriedmanGsg,0.831411505069435,2.0443059726587505,4191.272694349289,579.0625
2,ASML-REG-med,FriedmanGsg,0.8397709521832749,1.9929782385366113,5113.337372541428,876.09375
3,ASML-REG-med,FriedmanGsg,0.8372679143783057,2.0084846917310166,4940.596165895462,761.44140625
4,ASML-REG-med,FriedmanGsg,0.8422709500368226,1.9773692421601947,4530.351442575455,546.703125
5,ASML-REG-med,FriedmanGsg,0.8386630956119325,1.9998563005299885,4339.623923063278,513.015625
6,ASML-REG-med,FriedmanGsg,0.8397709521832749,1.9929782385366113,4880.921696424484,875.8359375
7,ASML-REG-med,FriedmanGsg,0.8372679143783057,2.0084846917310166,4716.330451965332,774.4375
8,ASML-REG-med,FriedmanGsg,0.840382625401249,1.9891705111453788,3943.049038171768,476.8984375
9,ASML-REG-med,FriedmanGsg,0.8351109890572848,2.021751561467654,4667.350002527237,753.890625
1,ASML-REG-med,FriedmanLea,0.8430007467240769,2.1417505628380673,3726.2487077713013,831.90625
10,ASML-REG-med,FriedmanLea,0.8437424592016468,2.136685431181002,2836.11296749115,780.94921875
2,ASML-REG-med,FriedmanLea,0.8484485939082845,2.1042633025754376,3958.40407705307,1023.5703125
3,ASML-REG-med,FriedmanLea,0.8484485939082845,2.1042633025754376,3504.135478258133,1008.37109375
4,ASML-REG-med,FriedmanLea,0.8514674459249516,2.0831997788604477,3262.080811738968,803.1796875
5,ASML-REG-med,FriedmanLea,0.8327380491415297,2.210643314813085,2803.868716478348,468.26953125
6,ASML-REG-med,FriedmanLea,0.8514674459249516,2.0831997788604477,3337.6949768066406,803.5390625
7,ASML-REG-med,FriedmanLea,0.8430007467240769,2.1417505628380673,3302.143993616104,843.22265625
8,ASML-REG-med,FriedmanLea,0.8437424592016468,2.136685431181002,3139.435832262039,787.6484375
9,ASML-REG-med,FriedmanLea,0.8389785301362778,2.1690121743854447,3382.7467052936554,935.234375
1,ASML-REG-med,House8L,0.5132960368015301,36877.61029482655,991.7160081863403,343.421875
10,ASML-REG-med,House8L,0.5056661123184294,37165.54629858157,813.0312013626099,249.08984375
2,ASML-REG-med,House8L,0.5028792484053519,37270.16157276993,652.9638884067535,90.9765625
3,ASML-REG-med,House8L,0.4850241220034396,37933.5748649637,747.7510795593262,144.37109375
4,ASML-REG-med,House8L,0.4850241220034396,37933.5748649637,695.285763502121,146.00390625
5,ASML-REG-med,House8L,0.5017181149148289,37313.66246487643,753.7488467693329,151.37890625
6,ASML-REG-med,House8L,0.5017181149148289,37313.66246487643,771.3232424259186,138.6171875
7,ASML-REG-med,House8L,0.5132960368015301,36877.61029482655,806.490790605545,325.17578125
8,ASML-REG-med,House8L,0.4879855380031647,37824.3473578417,694.2105467319489,165.34765625
9,ASML-REG-med,House8L,0.5190344563764555,36659.56535526308,843.8166680335999,247.4296875
1,ASML-REG-med,MetroTraffic,0.3845970644715029,1558.9131779055042,924.9177935123444,42.890625
10,ASML-REG-med,MetroTraffic,0.4184939669540726,1515.37200182566,899.111168384552,36.265625
2,ASML-REG-med,MetroTraffic,0.3845970644715029,1558.9131779055042,987.1787550449371,25.06640625
3,ASML-REG-med,MetroTraffic,0.39412783123842077,1546.794603193708,1023.2375905513763,48.1796875
4,ASML-REG-med,MetroTraffic,0.4872587368437459,1422.9553766193637,1188.4610731601715,82.43359375
5,ASML-REG-med,MetroTraffic,0.3845970644715029,1558.9131779055042,916.619419336319,30.52734375
6,ASML-REG-med,MetroTraffic,0.4872587368437459,1422.9553766193637,1236.2802217006683,73.609375
7,ASML-REG-med,MetroTraffic,0.5671204192087717,1307.451828197214,1293.778474330902,117.2734375
8,ASML-REG-med,MetroTraffic,0.5671204192087717,1307.451828197214,1279.295509338379,120.9765625
9,ASML-REG-med,MetroTraffic,0.41529001166767754,1519.5409308680605,985.9856991767883,49.2890625
1,ASML-REG-med,abalone,0.6094543519926983,2.084412894950698,164.83568000793457,22.66796875
10,ASML-REG-med,abalone,0.6094543519926983,2.084412894950698,164.32758975028992,9.86328125
2,ASML-REG-med,abalone,0.6094543519926983,2.084412894950698,165.91111302375793,13.8984375
3,ASML-REG-med,abalone,0.6099831343661113,2.083001313309027,131.07792353630066,30.92578125
4,ASML-REG-med,abalone,0.6094543519926983,2.084412894950698,165.6425120830536,13.1328125
5,ASML-REG-med,abalone,0.6099831343661113,2.083001313309027,129.76854348182678,13.6875
6,ASML-REG-med,abalone,0.6145914022291926,2.07065883264658,165.62942361831665,14.6953125
7,ASML-REG-med,abalone,0.6094543519926983,2.084412894950698,165.45159244537354,13.62109375
8,ASML-REG-med,abalone,0.6183832521832562,2.0604475460640064,156.28750133514404,12.62890625
9,ASML-REG-med,abalone,0.6099831343661113,2.083001313309027,128.73082208633423,19.48828125
1,ASML-REG-med,ailerons,0.7992681890565088,0.05076749534500829,332.51643443107605,39.37109375
10,ASML-REG-med,ailerons,0.7992681890565088,0.05076749534500829,308.0915193557739,30.44921875
2,ASML-REG-med,ailerons,0.8100198754996822,0.0493891691494735,308.813205242157,23.2890625
3,ASML-REG-med,ailerons,0.8050288642831911,0.05003372037374433,313.951673746109,27.23046875
4,ASML-REG-med,ailerons,0.8100198754996822,0.0493891691494735,290.79243636131287,17.13671875
5,ASML-REG-med,ailerons,0.7992681890565088,0.05076749534500829,319.5180404186249,21.2890625
6,ASML-REG-med,ailerons,0.8050288642831911,0.05003372037374433,301.4439916610718,27.13671875
7,ASML-REG-med,ailerons,0.8050288642831911,0.05003372037374433,319.3503966331482,29.203125
8,ASML-REG-med,ailerons,0.8100198754996822,0.0493891691494735,307.7673602104187,31.5625
9,ASML-REG-med,ailerons,0.8050288642831911,0.05003372037374433,269.10286235809326,40.98046875
1,ASML-REG-med,bike,0.8427971819040073,71.92102557852861,266.5421597957611,20.0
10,ASML-REG-med,bike,0.8052176900654288,80.0572124387018,277.66351771354675,36.49609375
2,ASML-REG-med,bike,0.788688924225289,83.38478986374837,376.35154390335083,42.48828125
3,ASML-REG-med,bike,0.8198382976340519,76.99401132072295,382.79725527763367,52.12890625
4,ASML-REG-med,bike,0.8353843055885094,73.59720599363675,328.3718886375427,45.03125
5,ASML-REG-med,bike,0.7790459151635236,85.26616408549326,322.05947971343994,27.98828125
6,ASML-REG-med,bike,0.8361679155119076,73.42182691596234,300.62413716316223,34.0234375
7,ASML-REG-med,bike,0.8427971819040073,71.92102557852861,235.92363452911377,18.8828125
8,ASML-REG-med,bike,0.8198382976340519,76.99401132072295,358.0136821269989,60.07421875
9,ASML-REG-med,bike,0.8052176900654288,80.0572124387018,279.72043633461,35.91015625
1,ASML-REG-med,cpu_activity,0.8534929849628685,7.05644157725285,209.84762454032898,24.609375
10,ASML-REG-med,cpu_activity,0.902184819581362,5.7658012815713855,113.15397381782532,6.5078125
2,ASML-REG-med,cpu_activity,0.8640935702384883,6.796362611800091,174.52580857276917,12.2734375
3,ASML-REG-med,cpu_activity,0.8640935702384883,6.796362611800091,156.57988286018372,17.59765625
4,ASML-REG-med,cpu_activity,0.8839593046017006,6.280029756630187,141.55972743034363,17.703125
5,ASML-REG-med,cpu_activity,0.8415064858260793,7.339429237290606,139.7258939743042,14.6015625
6,ASML-REG-med,cpu_activity,0.902184819581362,5.7658012815713855,110.99698376655579,15.8984375
7,ASML-REG-med,cpu_activity,0.8415064858260793,7.339429237290606,142.08385634422302,6.7421875
8,ASML-REG-med,cpu_activity,0.8640935702384883,6.796362611800091,117.68844890594482,1.26171875
9,ASML-REG-med,cpu_activity,0.8324709729333335,7.545735421795319,120.55928754806519,1.5
1,ASML-REG-med,elevators,0.8438633977279703,0.002656275856104957,391.6656277179718,35.4296875
10,ASML-REG-med,elevators,0.8438633977279703,0.002656275856104957,369.7092640399933,28.92578125
2,ASML-REG-med,elevators,0.7885882637091164,0.0030909028797048996,358.1752882003784,39.61328125
3,ASML-REG-med,elevators,0.7862689636512823,0.003107811063849003,311.9606430530548,21.9296875
4,ASML-REG-med,elevators,0.7862689636512823,0.003107811063849003,302.3357446193695,21.47265625
5,ASML-REG-med,elevators,0.7862689636512823,0.003107811063849003,311.36393308639526,25.37109375
6,ASML-REG-med,elevators,0.7862689636512823,0.003107811063849003,293.72785544395447,17.9453125
7,ASML-REG-med,elevators,0.7862689636512823,0.003107811063849003,301.7089273929596,13.15625
8,ASML-REG-med,elevators,0.8438633977279703,0.002656275856104957,329.067729473114,41.2421875
9,ASML-REG-med,elevators,0.8438633977279703,0.002656275856104957,372.14881920814514,42.265625
1,ASML-REG-med,fried,0.8453971204568185,1.965386562771919,1691.0176231861115,327.49609375
10,ASML-REG-med,fried,0.8459481212958345,1.961881142125328,1769.048995733261,619.7109375
2,ASML-REG-med,fried,0.835084383667063,2.0298786899398333,1615.34495139122,221.421875
3,ASML-REG-med,fried,0.8504920461441415,1.93273068645878,1829.191550731659,340.09375
4,ASML-REG-med,fried,0.8561165741612101,1.896027264281874,1871.8051257133484,540.45703125
5,ASML-REG-med,fried,0.8428171099698407,1.9817178809189182,2058.492120742798,492.265625
6,ASML-REG-med,fried,0.8453971204568185,1.965386562771919,1514.3885741233826,329.05078125
7,ASML-REG-med,fried,0.8533826051820641,1.9139559685865235,1583.645506620407,398.3828125
8,ASML-REG-med,fried,0.8262932755132443,2.083279348487634,1890.877031326294,316.8671875
9,ASML-REG-med,fried,0.8459481212958345,1.961881142125328,1884.281790971756,620.1640625
1,ASML-REG-med,hyperA,0.9455421558685808,1.746162909440204,14775.848051548004,1892.890625
10,ASML-REG-med,hyperA,0.9454327943362401,1.7479153408695418,15950.977354049683,2094.9140625
2,ASML-REG-med,hyperA,0.9454327943362401,1.7479153408695418,15482.754362344742,2100.60546875
3,ASML-REG-med,hyperA,0.9460209310025739,1.7384701241588916,13589.72700047493,1571.94921875
4,ASML-REG-med,hyperA,0.945799165180711,1.74203760037079,13975.735367298126,1764.765625
5,ASML-REG-med,hyperA,0.9458650164556353,1.7409790349273997,14989.453132390976,2153.92578125
6,ASML-REG-med,hyperA,0.9454327943362401,1.7479153408695418,15235.233620643616,2093.26171875
7,ASML-REG-med,hyperA,0.9453660133832137,1.7489845889560702,15023.704020738602,1550.0234375
8,ASML-REG-med,hyperA,0.9456263130790685,1.7448131588262838,15122.163365602493,2040.265625
9,ASML-REG-med,hyperA,0.9456263130790685,1.7448131588262838,15059.359397411346,2023.67578125
1,ASML-REG-med,kin8nm,0.5950229184727915,0.1678778271428349,91.29584550857544,9.72265625
10,ASML-REG-med,kin8nm,0.6219861226675301,0.16219295567278227,97.12463617324829,22.84375
2,ASML-REG-med,kin8nm,0.6052581747008041,0.16574280664589086,83.86998677253723,16.4296875
3,ASML-REG-med,kin8nm,0.5950229184727915,0.1678778271428349,91.3890450000763,4.0625
4,ASML-REG-med,kin8nm,0.5950229184727915,0.1678778271428349,93.46837949752808,8.09375
5,ASML-REG-med,kin8nm,0.6219861226675301,0.16219295567278227,99.28861498832703,14.6328125
6,ASML-REG-med,kin8nm,0.6219861226675301,0.16219295567278227,100.22425198554993,17.66015625
7,ASML-REG-med,kin8nm,0.5944754448330116,0.1679912627522057,99.06273651123047,2.671875
8,ASML-REG-med,kin8nm,0.5944754448330116,0.1679912627522057,100.29415130615234,12.046875
9,ASML-REG-med,kin8nm,0.6052581747008041,0.16574280664589086,87.30215573310852,13.59765625
1,ASML-REG-med,white_wine,0.3053348028843361,0.7420232244312535,74.38267874717712,1.0234375
10,ASML-REG-med,white_wine,0.34957785492456206,0.7180048659474829,50.24641299247742,1.19140625
2,ASML-REG-med,white_wine,0.2944943562237926,0.7477905523662502,89.57829213142395,11.6171875
3,ASML-REG-med,white_wine,0.31749735649099087,0.7354986784605783,79.63262891769409,31.25
4,ASML-REG-med,white_wine,0.2944943562237926,0.7477905523662502,58.780030250549316,16.53515625
5,ASML-REG-med,white_wine,0.3495088766601452,0.7180429376958422,88.34157848358154,48.109375
6,ASML-REG-med,white_wine,0.34957785492456206,0.7180048659474829,48.666364431381226,11.1328125
7,ASML-REG-med,white_wine,0.31749735649099087,0.7354986784605783,73.47793745994568,26.234375
8,ASML-REG-med,white_wine,0.34957785492456206,0.7180048659474829,50.372599601745605,3.4453125
9,ASML-REG-med,white_wine,0.3440628710202418,0.7210424522824089,96.76337504386902,39.0234375
1,ASML-REG,MetroTraffic,0.419459173777431,1514.1138421873777,801.510767698288,41.52734375
10,ASML-REG,MetroTraffic,0.42834939406059747,1502.4757824483816,610.3672170639038,33.45703125
2,ASML-REG,MetroTraffic,0.42834939406059747,1502.4757824483816,812.4357483386993,44.6328125
3,ASML-REG,MetroTraffic,0.42710205346786057,1504.1140889657224,652.9122257232666,30.85546875
4,ASML-REG,MetroTraffic,0.5017856936744528,1402.652995777571,865.9992036819458,113.08984375
5,ASML-REG,MetroTraffic,0.43423119562382106,1494.7261937895105,587.1427612304688,49.6875
6,ASML-REG,MetroTraffic,0.4156793490712706,1519.0349427295464,590.2299897670746,55.30078125
7,ASML-REG,MetroTraffic,0.5798636596591529,1288.0634905476234,802.2468588352203,126.515625
8,ASML-REG,MetroTraffic,0.419459173777431,1514.1138421873777,635.8382635116577,39.796875
9,ASML-REG,MetroTraffic,0.42834939406059747,1502.4757824483816,648.5129137039185,48.15234375
1,ASML-REG,abalone,0.6282256316876946,2.0337032003818876,170.33182072639465,23.0
10,ASML-REG,abalone,0.6089459808041138,2.085769088335004,193.5777657032013,13.859375
2,ASML-REG,abalone,0.6089459808041138,2.085769088335004,234.4526846408844,15.91796875
3,ASML-REG,abalone,0.6089459808041138,2.085769088335004,213.62506246566772,22.10546875
4,ASML-REG,abalone,0.6298032119735284,2.0293837244684174,144.22001218795776,15.90625
5,ASML-REG,abalone,0.6179346642484271,2.061658211541332,150.037113904953,9.97265625
6,ASML-REG,abalone,0.6100929559341401,2.082708025253557,133.02936553955078,26.0625
7,ASML-REG,abalone,0.6298032119735284,2.0293837244684174,147.02739429473877,15.1484375
8,ASML-REG,abalone,0.6100929559341401,2.082708025253557,149.5634641647339,29.00390625
9,ASML-REG,abalone,0.6089459808041138,2.085769088335004,185.13374710083008,14.39453125
1,ASML-REG,ailerons,0.7364167498012713,0.0581750199331427,219.93803787231445,22.12109375
10,ASML-REG,ailerons,0.8052241692527202,0.05000865440035046,225.85785388946533,24.390625
2,ASML-REG,ailerons,0.7364167498012713,0.0581750199331427,214.0348961353302,16.72265625
3,ASML-REG,ailerons,0.8052241692527202,0.05000865440035046,232.72308373451233,30.50390625
4,ASML-REG,ailerons,0.8052241692527202,0.05000865440035046,265.15287017822266,28.1484375
5,ASML-REG,ailerons,0.8052241692527202,0.05000865440035046,235.69490504264832,25.4296875
6,ASML-REG,ailerons,0.8052241692527202,0.05000865440035046,234.16245985031128,32.359375
7,ASML-REG,ailerons,0.8052241692527202,0.05000865440035046,233.08411979675293,32.6484375
8,ASML-REG,ailerons,0.8052241692527202,0.05000865440035046,233.47889852523804,35.953125
9,ASML-REG,ailerons,0.8052241692527202,0.05000865440035046,233.67572450637817,25.66015625
1,ASML-REG,bike,0.8584886243627775,68.23722931203335,280.2723431587219,39.25390625
10,ASML-REG,bike,0.8233428092133629,76.24148875842373,173.31387853622437,10.40234375
2,ASML-REG,bike,0.8384750315121663,72.90302358197823,245.09041118621826,28.8984375
3,ASML-REG,bike,0.8233428092133629,76.24148875842373,201.78574776649475,32.93359375
4,ASML-REG,bike,0.8371760067547797,73.19558884039441,260.2932138442993,58.42578125
5,ASML-REG,bike,0.8117541486680926,78.70247952048959,161.08954071998596,33.5703125
6,ASML-REG,bike,0.8461732104596557,71.1445597428135,173.91820096969604,20.49609375
7,ASML-REG,bike,0.8519979480172649,69.7845972700427,215.58484435081482,24.12109375
8,ASML-REG,bike,0.8519979480172649,69.7845972700427,204.81432700157166,15.29296875
9,ASML-REG,bike,0.8371760067547797,73.19558884039441,289.29313349723816,51.56640625
1,ASML-REG,cpu_activity,0.901562198393888,5.784122647628911,101.92181086540222,19.375
10,ASML-REG,cpu_activity,0.9086735433345262,5.571278184841548,123.52003335952759,14.80078125
2,ASML-REG,cpu_activity,0.8948915065394691,5.976892515555606,121.413161277771,27.88671875
3,ASML-REG,cpu_activity,0.8952736239015928,5.966018256779104,129.70392060279846,10.56640625
4,ASML-REG,cpu_activity,0.9037932389536182,5.718199945199442,100.34033346176147,3.19921875
5,ASML-REG,cpu_activity,0.9125425391687143,5.451989017343277,125.56687259674072,7.71484375
6,ASML-REG,cpu_activity,0.8952736239015928,5.966018256779104,130.83376502990723,14.234375
7,ASML-REG,cpu_activity,0.8952736239015928,5.966018256779104,129.19327521324158,19.34375
8,ASML-REG,cpu_activity,0.89766567056346,5.89749001486202,136.42487120628357,17.13671875
9,ASML-REG,cpu_activity,0.8952736239015928,5.966018256779104,129.92756915092468,15.4765625
1,ASML-REG,elevators,0.7919565703548157,0.0030661811892652956,286.3157606124878,36.66796875
10,ASML-REG,elevators,0.7906846903575877,0.0030755395051466575,233.58443450927734,19.67578125
2,ASML-REG,elevators,0.7906846903575877,0.0030755395051466575,230.94011688232422,26.09765625
3,ASML-REG,elevators,0.7919565703548157,0.0030661811892652956,273.22711730003357,33.90234375
4,ASML-REG,elevators,0.7919565703548157,0.0030661811892652956,273.2561264038086,30.39453125
5,ASML-REG,elevators,0.7906846903575877,0.0030755395051466575,236.01526641845703,34.1640625
6,ASML-REG,elevators,0.7919565703548157,0.0030661811892652956,281.8355002403259,35.76171875
7,ASML-REG,elevators,0.7919565703548157,0.0030661811892652956,279.6682479381561,39.76953125
8,ASML-REG,elevators,0.7919565703548157,0.0030661811892652956,283.0808687210083,35.75
9,ASML-REG,elevators,0.7919565703548157,0.0030661811892652956,284.07323956489563,38.58203125
1,ASML-REG,fried,0.847625159232968,1.9511732153505743,1709.747439622879,430.95703125
10,ASML-REG,fried,0.8461425938698993,1.960642427722898,1160.133980512619,371.21875
2,ASML-REG,fried,0.8438916227649067,1.9749326867440147,1303.6193146705627,340.81640625
3,ASML-REG,fried,0.8438916227649067,1.9749326867440147,1181.0041842460632,346.9921875
4,ASML-REG,fried,0.8438916227649067,1.9749326867440147,1002.5863873958588,337.76171875
5,ASML-REG,fried,0.847625159232968,1.9511732153505743,1242.5430119037628,445.81640625
6,ASML-REG,fried,0.8446206907793379,1.9703155568093367,1061.2849259376526,481.68359375
7,ASML-REG,fried,0.847273167711933,1.953425556519837,1149.0192682743073,466.8046875
8,ASML-REG,fried,0.8414280311056902,1.9904551785124005,1546.2973408699036,678.46875
9,ASML-REG,fried,0.8509730988626798,1.9296188304893886,1214.5096142292023,469.5
1,ASML-REG,hyperA,0.9459148185869295,1.7401780333274846,18693.086215496063,2083.35546875
10,ASML-REG,hyperA,0.9459148185869295,1.7401780333274846,16067.547308683395,2085.73046875
2,ASML-REG,hyperA,0.9456998323939715,1.7436331684113169,18841.68197274208,1962.296875
3,ASML-REG,hyperA,0.945779105451449,1.742359934612268,18100.22443127632,2107.6015625
4,ASML-REG,hyperA,0.9462287951530198,1.7351196201313641,17707.073323965073,1952.3046875
5,ASML-REG,hyperA,0.9462599792707956,1.734616413797194,17640.195920944214,1760.109375
6,ASML-REG,hyperA,0.9463059687562843,1.7338740323295974,16340.534853935242,1240.77734375
7,ASML-REG,hyperA,0.9461827345852687,1.7358626152652914,16990.06091284752,1783.32421875
8,ASML-REG,hyperA,0.9459148185869295,1.7401780333274846,17445.488858938217,2070.58984375
9,ASML-REG,hyperA,0.9462287951530198,1.7351196201313641,15478.327118635178,1943.75
1,ASML-REG,kin8nm,0.6231578427507063,0.16194138786955123,88.13444137573242,14.3046875
10,ASML-REG,kin8nm,0.6231578427507063,0.16194138786955123,89.85024857521057,17.90625
2,ASML-REG,kin8nm,0.6231578427507063,0.16194138786955123,86.56752634048462,12.18359375
3,ASML-REG,kin8nm,0.6231578427507063,0.16194138786955123,86.92606568336487,22.26953125
4,ASML-REG,kin8nm,0.6485589014143993,0.15638834735458187,105.20452499389648,11.83984375
5,ASML-REG,kin8nm,0.6117700041203546,0.1643700396702267,101.34320545196533,13.93359375
6,ASML-REG,kin8nm,0.6485589014143993,0.15638834735458187,103.38061022758484,2.24609375
7,ASML-REG,kin8nm,0.6231578427507063,0.16194138786955123,90.49249577522278,3.90234375
8,ASML-REG,kin8nm,0.6231578427507063,0.16194138786955123,87.3957576751709,23.4140625
